AcX,AcY,AcZ
-14856.0,3212.0,-6592.0
-14872.0,3272.0,-6660.0
-14816.0,3148.0,-6796.0
-14768.0,3160.0,-6740.0
-14764.0,3340.0,-6728.0
-14772.0,3240.0,-6756.0
-14880.0,3272.0,-6592.0
-14752.0,3332.0,-6568.0
-14828.0,3328.0,-6556.0
-14772.0,3508.0,-6520.0
-14808.0,3420.0,-6620.0
-14760.0,3532.0,-6508.0
-14812.0,3452.0,-6448.0
-14836.0,3296.0,-6560.0
-14856.0,3088.0,-6700.0
-14892.0,3040.0,-6624.0
-14864.0,3300.0,-6656.0
-14768.0,3240.0,-6532.0
-14844.0,3212.0,-6584.0
-14852.0,3248.0,-6696.0
-14744.0,3308.0,-6580.0
-14836.0,3300.0,-6468.0
-14936.0,3308.0,-6536.0
-14884.0,3344.0,-6472.0
-14792.0,3224.0,-6684.0
-14784.0,3340.0,-6644.0
-14844.0,3400.0,-6612.0
-14788.0,3396.0,-6496.0
-14808.0,3256.0,-6596.0
-14856.0,3220.0,-6528.0
-14740.0,3000.0,-6692.0
-14856.0,3068.0,-6704.0
-14748.0,3148.0,-6636.0
-14784.0,3240.0,-6596.0
-14808.0,3128.0,-6556.0
-14956.0,3264.0,-6664.0
-14716.0,3084.0,-6616.0
-14984.0,3128.0,-6652.0
-14796.0,3140.0,-6696.0
-14840.0,3244.0,-6624.0
-14780.0,3308.0,-6612.0
-14932.0,3244.0,-6568.0
-14868.0,3144.0,-6636.0
-14880.0,3140.0,-6612.0
-14808.0,3160.0,-6632.0
-14808.0,3168.0,-6672.0
-14888.0,3048.0,-6704.0
-14988.0,2976.0,-6708.0
-14864.0,2948.0,-6576.0
-14976.0,3108.0,-6552.0
-14920.0,3068.0,-6668.0
-14880.0,3128.0,-6620.0
-15308.0,3216.0,-6476.0
-14776.0,3344.0,-6472.0
-14860.0,3296.0,-6264.0
-14888.0,3224.0,-6252.0
-14908.0,3180.0,-6272.0
-14812.0,3220.0,-6148.0
-14836.0,3088.0,-6336.0
-14828.0,3140.0,-5988.0
-14872.0,2944.0,-6104.0
-14984.0,2984.0,-6052.0
-14892.0,2884.0,-6100.0
-15076.0,2808.0,-6272.0
-14880.0,2800.0,-6592.0
-14972.0,2700.0,-6736.0
-15008.0,2752.0,-6824.0
-15016.0,2904.0,-6580.0
-14912.0,3052.0,-6608.0
-14868.0,3076.0,-6404.0
-15020.0,3020.0,-6260.0
-14916.0,3048.0,-6284.0
-14936.0,3064.0,-6532.0
-14984.0,3032.0,-6436.0
-15020.0,2944.0,-6480.0
-15088.0,2868.0,-6480.0
-15028.0,2904.0,-6620.0
-14992.0,2752.0,-6516.0
-14944.0,2884.0,-6552.0
-15028.0,2876.0,-6428.0
-14956.0,2804.0,-6100.0
-15032.0,2864.0,-6244.0
-14944.0,2884.0,-6148.0
-15028.0,2852.0,-6220.0
-15084.0,2976.0,-6288.0
-15108.0,2812.0,-6248.0
-14908.0,2820.0,-6200.0
-14980.0,2808.0,-6184.0
-14912.0,2664.0,-6344.0
-15060.0,2544.0,-6320.0
-15148.0,2556.0,-6176.0
-15088.0,2536.0,-6180.0
-15072.0,2708.0,-6164.0
-14964.0,2688.0,-6192.0
-14928.0,2800.0,-6272.0
-15016.0,2752.0,-6160.0
-15060.0,2868.0,-6244.0
-15112.0,2972.0,-6216.0
-15020.0,2872.0,-6352.0
-14988.0,2864.0,-6296.0
-15012.0,2872.0,-6364.0
-15024.0,2824.0,-6360.0
-15020.0,2708.0,-6232.0
-14976.0,2748.0,-6164.0
-15004.0,2640.0,-6248.0
-14992.0,2676.0,-6116.0
-15048.0,2632.0,-6124.0
-15120.0,2656.0,-6212.0
-15100.0,2748.0,-6264.0
-14944.0,2916.0,-6136.0
-15096.0,2736.0,-6252.0
-15000.0,2764.0,-6324.0
-15060.0,2740.0,-6252.0
-15008.0,2712.0,-6320.0
-14932.0,2828.0,-6328.0
-14964.0,2792.0,-6272.0
-14908.0,2804.0,-6372.0
-15016.0,2920.0,-6340.0
-14992.0,2776.0,-6288.0
-15072.0,2864.0,-6156.0
-15064.0,2852.0,-6268.0
-15024.0,2732.0,-6308.0
-14980.0,2756.0,-6140.0
-15016.0,2716.0,-6224.0
-15048.0,2736.0,-6284.0
-15064.0,2644.0,-6284.0
-14924.0,2736.0,-6344.0
-14908.0,2768.0,-6336.0
-14988.0,2808.0,-6380.0
-14976.0,2728.0,-6388.0
-15156.0,2848.0,-6248.0
-15024.0,2908.0,-6176.0
-15028.0,2896.0,-6144.0
-14940.0,2860.0,-6324.0
-14972.0,2772.0,-6180.0
-15060.0,2896.0,-6348.0
-14896.0,2884.0,-6292.0
-15004.0,2860.0,-6188.0
-15056.0,2848.0,-6368.0
-15012.0,2804.0,-6348.0
-15088.0,2772.0,-6252.0
-15056.0,2788.0,-6264.0
-15032.0,2776.0,-6216.0
-15020.0,2736.0,-6400.0
-14936.0,2808.0,-6328.0
-14920.0,2832.0,-6260.0
-14956.0,2828.0,-6304.0
-14956.0,2908.0,-6232.0
-14948.0,2920.0,-6376.0
-15076.0,2888.0,-6428.0
-15032.0,2848.0,-6304.0
-14988.0,2812.0,-6352.0
-15040.0,2896.0,-6272.0
-15036.0,2924.0,-6320.0
-14956.0,2956.0,-6344.0
-14984.0,2904.0,-6232.0
-14944.0,2824.0,-6320.0
-14948.0,2896.0,-6360.0
-14960.0,2864.0,-6340.0
-15000.0,2892.0,-6340.0
