AcX,AcY,AcZ
-26544.0,5116.0,-4996.0
-28552.0,4844.0,-5436.0
-23360.0,1744.0,-9280.0
-23508.0,4208.0,-15400.0
-19896.0,9612.0,-13896.0
-17896.0,10552.0,-11176.0
-27196.0,9452.0,-2160.0
-8268.0,-25992.0,-1128.0
-6812.0,-17616.0,-2360.0
-11128.0,3376.0,-6760.0
-8780.0,8892.0,-3476.0
-2568.0,7784.0,-3944.0
-4492.0,2716.0,-2488.0
-6336.0,-3412.0,-3372.0
-7968.0,-5772.0,-2876.0
-8040.0,-5924.0,-928.0
-7812.0,-4792.0,-1240.0
-7820.0,-2756.0,-2012.0
-8580.0,-1864.0,-2556.0
-9652.0,-1820.0,-3124.0
-11928.0,-2704.0,-3040.0
-13660.0,-1916.0,-3172.0
-15364.0,-1588.0,-3240.0
-17004.0,-2672.0,-3536.0
-18428.0,-2264.0,-3780.0
-20344.0,-1120.0,-4020.0
-22392.0,-608.0,-4748.0
-25616.0,-1032.0,-5764.0
-27412.0,-1788.0,-7232.0
-28748.0,-3956.0,-8216.0
-30736.0,-8928.0,-7648.0
-32388.0,-11600.0,-7272.0
-29656.0,-9984.0,-8896.0
-26364.0,-11092.0,-11064.0
-23832.0,-16300.0,-9788.0
-21220.0,-19312.0,-5252.0
-18476.0,-16636.0,-6352.0
-16504.0,-15760.0,-7324.0
-16924.0,-16284.0,-8180.0
-18468.0,-13296.0,-7012.0
-19204.0,-11216.0,-6040.0
-20288.0,-10208.0,-8204.0
-13720.0,28496.0,-3956.0
-16004.0,32767.0,-4988.0
-22932.0,13172.0,-448.0
-30068.0,14372.0,1052.0
-19092.0,4072.0,10772.0
-24432.0,-11712.0,-744.0
-16884.0,1924.0,-3744.0
-14772.0,2228.0,-5008.0
-13528.0,-3644.0,-8396.0
-15212.0,-10076.0,-19960.0
-10956.0,-156.0,-8392.0
-16168.0,-3776.0,-11472.0
-14940.0,1492.0,-8220.0
-14344.0,2808.0,-6216.0
-14840.0,3732.0,-4320.0
-15620.0,2668.0,-4444.0
-17532.0,1676.0,-5228.0
-15608.0,848.0,-6424.0
-15568.0,1320.0,-7708.0
-14888.0,1376.0,-8984.0
-14524.0,1836.0,-7768.0
