AcX,AcY,AcZ
-15212.0,1696.0,-6460.0
-15112.0,1636.0,-6400.0
-15200.0,1656.0,-6544.0
-15152.0,1852.0,-6452.0
-15168.0,1840.0,-6568.0
-15080.0,1688.0,-6440.0
-15208.0,1668.0,-6332.0
-15248.0,1712.0,-6376.0
-15160.0,1640.0,-6232.0
-15148.0,1524.0,-6352.0
-15200.0,1504.0,-6240.0
-15224.0,1688.0,-6176.0
-15128.0,1696.0,-6084.0
-15108.0,1584.0,-6160.0
-15124.0,1868.0,-6448.0
-15124.0,2044.0,-6304.0
-15168.0,1744.0,-6176.0
-15164.0,1748.0,-6196.0
-15120.0,1632.0,-6296.0
-15116.0,1832.0,-6440.0
-15188.0,1784.0,-6372.0
-15028.0,1844.0,-6248.0
-15088.0,1844.0,-6304.0
-15176.0,2012.0,-6368.0
-15168.0,2028.0,-6188.0
-15264.0,1744.0,-6356.0
-15188.0,1600.0,-6100.0
-15128.0,1664.0,-6340.0
-15064.0,1828.0,-6248.0
-15132.0,1896.0,-6456.0
-15076.0,1896.0,-6160.0
-15068.0,1916.0,-6192.0
-15128.0,1984.0,-6248.0
-15112.0,2028.0,-6280.0
-15036.0,2012.0,-6316.0
-15160.0,2172.0,-6572.0
-15164.0,1956.0,-6344.0
-15132.0,1840.0,-6324.0
-15164.0,1928.0,-6320.0
-15116.0,1856.0,-6240.0
-15164.0,1872.0,-6348.0
-15132.0,1808.0,-6216.0
-15056.0,1936.0,-6160.0
-15236.0,1820.0,-6340.0
-15116.0,1828.0,-6312.0
-15108.0,2024.0,-6156.0
-15096.0,1912.0,-6432.0
-15112.0,1864.0,-6228.0
-15132.0,1872.0,-6312.0
-15096.0,1936.0,-6364.0
-15088.0,1880.0,-6288.0
-15184.0,2224.0,-6416.0
-15184.0,2140.0,-6292.0
-15112.0,1948.0,-6304.0
-15188.0,2000.0,-6248.0
-15112.0,1900.0,-6516.0
-15132.0,1936.0,-6360.0
-15180.0,1880.0,-6352.0
-15120.0,1940.0,-6348.0
-15076.0,1932.0,-6252.0
-15176.0,1904.0,-6432.0
-15100.0,1916.0,-6308.0
-15224.0,1852.0,-6320.0
-15116.0,1812.0,-6356.0
-15212.0,1916.0,-6316.0
-15148.0,2096.0,-6260.0
-15152.0,1980.0,-6400.0
-15188.0,1992.0,-6368.0
-15160.0,1876.0,-6192.0
-15040.0,2004.0,-6352.0
-15120.0,1904.0,-6144.0
-15112.0,1952.0,-6300.0
-15120.0,2084.0,-6400.0
-15112.0,2052.0,-6596.0
-15004.0,2012.0,-6236.0
-15096.0,1988.0,-6620.0
-15144.0,1972.0,-6332.0
-15148.0,1956.0,-6448.0
-15144.0,1980.0,-6272.0
-15128.0,1888.0,-6288.0
-15072.0,1872.0,-6200.0
-15096.0,1940.0,-6440.0
-15124.0,1976.0,-6168.0
-15184.0,1980.0,-6404.0
-15060.0,1996.0,-6268.0
-15148.0,1952.0,-6360.0
-15152.0,1888.0,-6300.0
-15160.0,2056.0,-6332.0
-15148.0,1848.0,-6256.0
-15128.0,1968.0,-6276.0
-15100.0,1940.0,-6364.0
-15124.0,1968.0,-6340.0
-15088.0,1892.0,-6328.0
-15072.0,1896.0,-6332.0
-15216.0,1960.0,-6392.0
-15128.0,2052.0,-6344.0
-15148.0,1968.0,-6328.0
-15152.0,1992.0,-6276.0
-15148.0,1980.0,-6424.0
-15076.0,2008.0,-6416.0
-15160.0,2064.0,-6308.0
-15184.0,1936.0,-6260.0
-15152.0,1912.0,-6296.0
-15084.0,2140.0,-6332.0
-15092.0,2000.0,-6312.0
-15164.0,2164.0,-6176.0
-15068.0,1956.0,-6388.0
-15220.0,1984.0,-6376.0
-15168.0,2060.0,-6272.0
-15052.0,2048.0,-6440.0
-15028.0,2036.0,-6412.0
-15124.0,2204.0,-6380.0
-15088.0,2064.0,-6328.0
-15136.0,2152.0,-6184.0
-15080.0,2172.0,-6224.0
-15108.0,2080.0,-6312.0
-15256.0,2004.0,-6256.0
-15176.0,1900.0,-6376.0
-15128.0,2084.0,-6412.0
-15004.0,2056.0,-6112.0
-15060.0,2064.0,-6304.0
-15088.0,2092.0,-6372.0
-15176.0,2040.0,-6368.0
-15176.0,2124.0,-6428.0
-15056.0,2080.0,-6212.0
-15036.0,1972.0,-6352.0
-15176.0,2068.0,-6432.0
-15156.0,2044.0,-6440.0
-15156.0,1920.0,-6392.0
-15152.0,2000.0,-6324.0
-15176.0,2088.0,-6264.0
-15184.0,2056.0,-6372.0
-15124.0,2084.0,-6448.0
-15124.0,2044.0,-6428.0
-15136.0,2076.0,-6324.0
-15160.0,2136.0,-6420.0
-15060.0,2096.0,-6364.0
-15212.0,2104.0,-6404.0
-15136.0,2092.0,-6372.0
-15196.0,1976.0,-6372.0
-15064.0,2020.0,-6468.0
-15116.0,2104.0,-6364.0
-15112.0,2028.0,-6392.0
-15188.0,2212.0,-6392.0
-15148.0,2068.0,-6280.0
-15108.0,2068.0,-6228.0
-15152.0,2072.0,-6380.0
-15088.0,2040.0,-6268.0
-15148.0,1916.0,-6284.0
-15204.0,2060.0,-6356.0
-15172.0,2108.0,-6344.0
-15076.0,1940.0,-6504.0
-15128.0,1904.0,-6428.0
-15064.0,2084.0,-6484.0
-15100.0,2132.0,-6380.0
-15080.0,2196.0,-6268.0
-15056.0,2064.0,-6216.0
-15168.0,2152.0,-6300.0
-15200.0,1992.0,-6552.0
-15120.0,2060.0,-6548.0
-15088.0,2076.0,-6632.0
-15052.0,2064.0,-6708.0
-15092.0,2084.0,-6644.0
-15108.0,2068.0,-6416.0
-15052.0,2152.0,-6424.0
-15188.0,2112.0,-6144.0
-15168.0,2180.0,-6240.0
-15232.0,1928.0,-6280.0
-15028.0,2048.0,-6460.0
-15172.0,1956.0,-6580.0
-15076.0,1932.0,-6756.0
-15088.0,1936.0,-6584.0
-15196.0,1948.0,-6516.0
-15172.0,1984.0,-6456.0
-15116.0,1900.0,-6048.0
-15076.0,1988.0,-6344.0
-15172.0,2076.0,-6480.0
-15068.0,2028.0,-6464.0
-15088.0,1992.0,-6516.0
-15080.0,2064.0,-6416.0
-15116.0,2056.0,-6600.0
-14940.0,2060.0,-6508.0
-15108.0,2144.0,-6416.0
-15116.0,2052.0,-6468.0
-15052.0,2108.0,-6444.0
-15092.0,2108.0,-6464.0
-15188.0,2076.0,-6412.0
-15104.0,2128.0,-6456.0
-15152.0,1860.0,-6528.0
-15064.0,1920.0,-6508.0
-15120.0,1892.0,-6504.0
-14992.0,1960.0,-6540.0
-15120.0,1928.0,-6420.0
-15092.0,1952.0,-6484.0
-15088.0,1980.0,-6620.0
-15084.0,2020.0,-6412.0
-15164.0,1960.0,-6356.0
-15184.0,2000.0,-6420.0
-15104.0,2028.0,-6356.0
-14900.0,1992.0,-6484.0
