AcX,AcY,AcZ
-12408.0,1492.0,-9976.0
-15812.0,3848.0,-13344.0
-15476.0,4772.0,-7732.0
-17124.0,5924.0,-5500.0
-19540.0,8976.0,-6656.0
-20756.0,7680.0,-5072.0
-22388.0,7628.0,-6092.0
-23644.0,6540.0,-5956.0
-25300.0,8300.0,-3772.0
-24800.0,8692.0,-3600.0
-25612.0,7908.0,-6840.0
-27936.0,9176.0,-8868.0
-31092.0,14788.0,-8936.0
-32768.0,19152.0,-9092.0
-32768.0,18824.0,-12340.0
-32768.0,11184.0,-8828.0
-32272.0,4668.0,-5484.0
-24388.0,17720.0,-20700.0
-26576.0,17784.0,-25156.0
5016.0,-8164.0,-16464.0
-24752.0,-19204.0,-12488.0
-13724.0,9096.0,448.0
-8604.0,17704.0,-8964.0
-1792.0,12828.0,-6644.0
-3336.0,6564.0,-6240.0
-4956.0,1148.0,-4512.0
-6288.0,-1264.0,-3824.0
-6652.0,188.0,-2344.0
-7580.0,560.0,-1464.0
-7900.0,920.0,-2368.0
-8948.0,592.0,-3568.0
-11832.0,-340.0,-3644.0
-13152.0,-412.0,-4716.0
-14044.0,516.0,-4712.0
-16260.0,324.0,-3944.0
-20112.0,1216.0,-4172.0
-25760.0,1068.0,-4572.0
-30864.0,-1716.0,-4556.0
-32768.0,-5052.0,-5116.0
-32768.0,-8240.0,-5884.0
-32768.0,-16260.0,-6668.0
-32768.0,-21884.0,-8568.0
-30612.0,-20848.0,-11524.0
-26912.0,-30508.0,-16792.0
-29708.0,-32768.0,-13132.0
-23068.0,-32768.0,-7300.0
-19936.0,-32768.0,-8728.0
-21244.0,-31576.0,-9428.0
-23500.0,-28928.0,-7996.0
-3040.0,32767.0,-3768.0
-32768.0,32767.0,-9388.0
-32768.0,21416.0,-18620.0
-15704.0,-29076.0,13360.0
-23988.0,-16872.0,19872.0
-16456.0,-4960.0,-7920.0
-12208.0,-3276.0,2284.0
-17624.0,-18028.0,-5432.0
-32512.0,-8744.0,-25356.0
-10216.0,-13548.0,-16764.0
-18204.0,-6000.0,-12608.0
-14368.0,3804.0,-10272.0
-15096.0,6736.0,-6700.0
-15592.0,6992.0,-2868.0
-16360.0,2104.0,-3196.0
-16004.0,2208.0,-3320.0
-15908.0,-304.0,-6652.0
-14824.0,-1128.0,-9576.0
-15480.0,172.0,-9064.0
-15068.0,-428.0,-7816.0
-16028.0,72.0,-5160.0
-16424.0,784.0,-4232.0
-17204.0,-828.0,-5200.0
-14976.0,80.0,-7396.0
-12728.0,4296.0,-9472.0
-14468.0,4064.0,-11912.0
-15360.0,5444.0,-9500.0
-15648.0,4428.0,-6884.0
-18812.0,6188.0,-7756.0
-20200.0,7608.0,-4908.0
-22892.0,6640.0,-5384.0
-23824.0,6052.0,-5892.0
-24620.0,7904.0,-5316.0
-25828.0,8456.0,-4500.0
-26360.0,9060.0,-5760.0
-28080.0,10116.0,-7016.0
-31904.0,13376.0,-6784.0
-32768.0,19576.0,-6260.0
-32768.0,22648.0,-7924.0
-32768.0,6584.0,-7524.0
-32768.0,3848.0,-2724.0
-27808.0,19972.0,-22444.0
-32768.0,21900.0,-23940.0
23160.0,-23432.0,-11852.0
-18580.0,-16688.0,-19584.0
-17960.0,11924.0,-4288.0
-3500.0,18412.0,-11588.0
-2932.0,10120.0,-6592.0
-2284.0,3640.0,-4348.0
-2828.0,204.0,-5672.0
-1072.0,1452.0,-4100.0
-4100.0,2324.0,-1768.0
-6524.0,432.0,-2176.0
-7152.0,3076.0,-3304.0
-7660.0,2112.0,-5072.0
-10284.0,-2648.0,-5332.0
-13180.0,-2072.0,-5360.0
-15796.0,-1916.0,-6152.0
-18692.0,-1668.0,-6612.0
-21140.0,-816.0,-7320.0
-25880.0,-1544.0,-8148.0
-30772.0,-4832.0,-8064.0
-32768.0,-7144.0,-8912.0
-32768.0,-12984.0,-9832.0
-32768.0,-20548.0,-10180.0
-32768.0,-28416.0,-12280.0
-28764.0,-24592.0,-14416.0
-24372.0,-32768.0,-20264.0
-26508.0,-32768.0,-15192.0
-20512.0,-32768.0,-10160.0
-20012.0,-32592.0,-9460.0
-32768.0,-7628.0,-9748.0
-32768.0,32767.0,-11204.0
-32768.0,32767.0,2072.0
-30548.0,-27580.0,-6660.0
-12784.0,-11416.0,32767.0
